ProjectName,Theorem,ProofSequence,Introduction_Patterns,Simplification_Patterns,Application_Patterns,Rewriting_Patterns,Automation_Patterns,Analysis_Patterns
/mnt/cisk/zmq/dataset/data/weak-up-to/Diagrams.json,diagram_reverse,"['intros', 'elim', 'intros', 'exists', 'assumption']",0,0,0,0,0,3
/mnt/cisk/zmq/dataset/data/weak-up-to/Diagrams.json,diagram_comp,"['intros', 'destruct', 'elim', 'intros', 'elim', 'intros', 'exists', 'auto', 'exists', 'assumption']",0,0,0,0,1,4
/mnt/cisk/zmq/dataset/data/weak-up-to/Diagrams.json,diagram_union,"['intros', 'destruct', 'elim', 'intros', 'exists', 'assumption']",0,0,0,0,0,3
/mnt/cisk/zmq/dataset/data/weak-up-to/Diagrams.json,diagram_star,"['intros', 'cgen', 'cgen', 'induction', 'intros', 'exists', 'auto', 'elim', 'intros', 'elim', 'intros', 'exists', 'auto', 'apply', 'assumption']",1,0,0,0,2,4
/mnt/cisk/zmq/dataset/data/weak-up-to/Diagrams.json,diagram_plus,"['intros', 'destruct', 'elim', 'intros', 'elim', 'auto', 'intros', 'exists', 'auto', 'apply', 'assumption', 'apply', 'auto']",0,0,1,0,3,4
/mnt/cisk/zmq/dataset/data/weak-up-to/Diagrams.json,diagram_plus_wf_2,"['intros', 'cgen', 'induction', 'intros', 'destruct', 'destar', 'destruct', 'cgen', 'cgen', 'induction', 'intros', 'exact', 'destruct', 'destruct', 'destar', 'elim', 'auto', 'intros', 'destruct', 'exists', 'auto', 'exists', 'auto', 'apply', 'auto', 'elim', 'auto', 'intros', 'elim', 'auto', 'intros', 'exists', 'auto', 'destruct', 'exists', 'auto', 'apply', 'auto', 'destruct', 'exists', 'auto', 'apply', 'auto', 'exists', 'auto', 'exists', 'auto', 'destruct', 'elim', 'auto', 'intros', 'exists', 'auto', 'destruct', 'exists', 'auto', 'apply', 'auto', 'exists', 'auto']",1,0,2,0,3,6
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,divP_is_not_order,"['intros', 'inversion', 'case', '[ intros tmp', 'case', 'clear', 'intros', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'apply', 'auto', 'apply', 'auto', 'elim', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto']",0,0,2,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,divP_ltT_comp,"['intros', 'case', 'auto', 'intros', 'change', 'apply', 'auto', 'apply', 'auto', 'intros', 'change', 'apply', 'auto', 'case', '[ intros tmp', 'case', 'clear', 'intros', 'auto', 'elim', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,sp_rew,"['auto', 'auto', 'intros', 'unfold', 'change', 'rewrite', 'auto']",1,0,0,1,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,rew_spminusf,"['simpl', 'auto']",0,1,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,canonical_spminusf,"['unfold', 'intros', 'apply', 'auto']",3,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_extend,"['intros', 'unfold', 'simpl', 'inversion', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'change', 'auto', 'apply', 'apply', 'auto', 'change', 'auto']",2,1,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,canonical_spminusf_full,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,canonical_spminusf_full_t,"['unfold', 'intros', 'try', 'inversion', 'apply', 'auto', 'apply', 'auto', 'change', 'auto', 'apply', 'apply', 'auto']",2,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_pluspf,"['intros', 'unfold', 'inversion', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto']",1,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,eqptail_spminusf_com,"['unfold', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,eqTerm_spminusf_com,"['intros', 'cut', ""[ intros H'3 | auto ]."", 'unfold', 'auto', 'apply', 'auto']",0,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,eqp_spminusf_com,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_minuspf,"['intros', 'try', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_plusTerm,"['intros', 'unfold', 'apply', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', '[ auto 8 | idtac ].', 'apply', '[ auto 10 | idtac ].', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'inversion', 'auto', 'inversion', 'auto', 'apply', 'auto', 'inversion', 'inversion', 'auto', 'apply', 'auto', 'apply', 'auto', 'inversion', 'inversion', 'auto']",1,0,3,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_multTerm,"['intros', 'unfold', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'inversion', 'auto', 'apply', '[ auto | idtac ].', 'apply', 'apply', 'auto']",1,0,3,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_minusTerm_l,"['intros', 'apply', '[ auto | idtac ].', 'apply', '[ auto | idtac ].', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_plusTerm_l,"['intros', 'apply', '[ auto | idtac ].', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_minusTerm_r,"['intros', 'try', 'apply', '[ auto | idtac ].', 'apply', '[ auto | idtac ].', 'apply', '[ auto | idtac ].', 'apply', '[ auto | idtac ].', 'apply', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', '[ apply (eqp_sym _ _ _ _ _ _ _ _ _ cs n)', 'auto', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,3,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_plusTerm_r,"['intros', 'try', 'apply', '[ auto | idtac ].', 'apply', '[ auto | idtac ].', 'apply', 'auto']",0,0,2,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,divP_minusTerm_comp,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,spminusf_minusTerm,"['intros', 'apply', '[ auto | idtac ].', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', 'auto', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', '[ auto | auto ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'inversion', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'inversion', 'auto']",1,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Pspminus.json,ltP_divP_pX,"['intros', 'case', 'auto', 'intros', 'try', 'change', 'auto', 'apply', 'apply', 'auto', 'intros', 'apply', 'auto', 'apply', 'apply', 'auto', 'change', 'auto']",1,0,2,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,inPolySet_imp_canonical,"['intros', 'elim', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,not_nil_in_polySet_elm,"['intros', 'elim', 'auto', 'intros', 'red', 'intros', 'inversion']",0,0,0,0,1,2
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,not_nil_in_polySet,"['intros', 'red', 'intros', 'lapply', ""[ intros H'3"", 'apply', 'auto']",0,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,inPolySet_is_pX,"['intros', 'elim', 'auto', 'intros', 'exists', 'exists', 'auto']",0,0,0,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,pO_reduce,"['intros', 'red', 'intros', 'inversion', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reduce_in_pO,"['intros', 'case', 'simpl', 'auto', 'intros', 'elim', '[ intros a E', 'elim', 'intros', 'inversion', 'auto', 'intros', 'cut', '[ intros Op0 | idtac ].', 'cut', '[ intros Op1 | apply canonical_imp_canonical with (a := a) ]', 'auto', 'cut', '[ intros Nza | idtac ].', 'cut', 'intros', 'rewrite', 'change', 'apply', 'auto', 'apply', 'auto', 'cut', 'intros', 'inversion', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,2,1,1,2,4
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,canonical_reduce,"['intros', 'elim', 'auto', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'intros', 'apply', 'auto', 'cut', '[ intros C1 | apply canonical_imp_canonical with (a := a) ]', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reduce_eqp_com,"['intros', 'generalize', 'clear', 'elim', 'auto', 'intros', 'inversion_clear', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'cut', '[ intros Cp0 | apply canonical_imp_canonical with (a := a)', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'intros', 'inversion_clear', 'inversion_clear', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reduce_inv,"['intros', 'inversion_clear', 'auto', 'intros', 'elim', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,1,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reducetop_sp,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reduce_inv2,"['intros', 'elim', 'auto', 'intros', 'cut', '[ intros C1 | apply inPolySet_imp_canonical with (L := Q)', 'auto', 'exists', 'exists', 'split', '[ idtac | split', '[ idtac | split', '[ idtac | idtac ] ] ]', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'intros', 'cut', '[ intros Op1 | apply canonical_imp_canonical with (a := a) ]', 'auto', 'cut', '[ intros Op2 | apply canonical_reduce with (Q := Q) (p := pX a p0) ]', 'auto', 'cut', '[ intros Op3 | apply canonical_imp_canonical with (a := a) ]', 'auto', 'elim', '[ intros x E', 'elim', 'intros', 'elim', 'intros', 'elim', 'intros', 'elim', 'intros', 'clear', 'auto', 'exists', 'exists', 'split', '[ idtac | split', '[ idtac | split ] ]', 'auto', 'apply', '[ auto | apply (eqp_sym _ _ _ _ _ _ _ _ _ cs n) ].', 'apply', 'auto', 'apply', '[ auto | idtac ].', 'cut', '[ intros Z0 | idtac ].', 'apply', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', '[ auto | idtac ].', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",0,0,2,0,2,3
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,mults_eqp_inv,"['intros', 'elim', 'auto', 'intros', 'case', 'simpl', 'auto', 'intros', 'inversion_clear', 'auto', 'intros', 'case', 'simpl', 'auto', 'intros', 'inversion_clear', 'auto', 'intros', 'inversion_clear', 'auto', 'intros', 'change', 'apply', 'auto', 'apply', 'auto']",0,2,1,0,2,3
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reduce_mults_invf,"['intros', 'elim', 'auto', 'simpl', 'intros', 'inversion_clear', 'auto', 'intros', 'cut', '[ intros Op0 | apply canonical_imp_canonical with (a := a0) ]', 'auto', 'cut', '[ intros Z0 | apply canonical_nzeroP with (ltM := ltM) (p := l) ]', 'auto', 'generalize', 'inversion_clear', 'clear', 'auto', 'intros', 'cut', '[ intros Op1 | apply inPolySet_imp_canonical with (L := Q) ]', 'auto', 'cut', '[ intros Op2 | apply canonical_imp_canonical with (a := b) ]', 'auto', 'cut', '[ intros d0 | idtac ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'intros', 'change', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto']",1,1,2,0,3,2
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reduce_mults,"['intros', 'generalize', 'elim', 'clear', 'auto', 'simpl', 'auto', 'intros', 'cut', '[ intros nZ0 | idtac ]', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', '[ auto | idtac ].', 'apply', '[ auto | idtac ].', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'intros', 'simpl', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",2,2,2,0,3,0
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reduce_mults_invr,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,irreducible_inv_px_l,"['unfold', 'intros', 'red', 'intros', 'inversion_clear', 'apply', 'auto', 'inversion_clear', 'auto']",2,0,1,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,pO_irreducible,"['unfold', 'auto', 'intros', 'red', 'intros', 'inversion']",0,0,0,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,irreducible_eqp_com,"['unfold', 'intros', 'red', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",3,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,pickin_is_pX,"['intros', 'elim', 'auto', 'intros', 'exists', 'exists', 'auto']",0,0,0,0,2,2
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,pick_inv_in,"['intros', 'elim', 'auto']",0,0,0,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,pick_inv_eqT_lem,"['intros', 'elim', 'auto', 'intros', 'injection', 'auto', 'intros', 'rewrite', 'auto']",0,0,0,2,1,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,pick_inv_eqT,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,reducehead_imp_reduce,"['intros', 'elim', 'auto', 'intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,2,1
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,s2p,"['intros', 'elim', 'intros', 'exact', 'Defined']",0,0,1,0,0,2
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,In_inp_inPolySet,"['intros', 'elim', 'simpl', 'auto', 'intros', 'elim', 'intros', 'elim', ""[ intros H'1"", 'rewrite', 'clear', 'clear', 'auto', 'case', 'simpl', 'auto', 'intros', 'case', 'simpl', 'auto', 'intros', 'elim', 'auto', 'intros', 'change', 'apply']",0,2,0,0,1,4
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,in_inPolySet,"['intros', 'elim', 'auto', 'intros', 'inversion', 'simpl', 'intros', 'elim', ""[ intros H'1"", 'rewrite', 'clear', 'clear', 'auto', 'case', 'simpl', 'intros', 'case', 'auto', 'intros', 'elim', 'auto', 'intros', 'change', 'apply']",1,2,0,0,1,3
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,inPolySet_inv0,"['intros', 'elim', 'auto', 'intros', 'red', 'intros', 'inversion']",0,0,0,0,1,2
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,inPolySet_inv1,"['intros', 'elim', 'auto', 'intros', 'exists', 'split', 'simpl', 'auto', 'intros', 'elim', 'intros', 'elim', 'intros', 'clear', 'exists', 'split', 'simpl', 'auto']",0,1,0,0,1,4
/mnt/cisk/zmq/dataset/data/buchberger/Preduce.json,Incl_inp_inPolySet,"['intros', 'auto', 'elim', '[ intros q E', 'elim', 'intros', 'clear', 'auto', 'rewrite', 'apply', 'auto', 'rewrite', 'auto', 'apply', 'auto']",0,0,1,2,2,1
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,left_prefix,"['simple', 'simple', 'simpl', 'intros', 'inversion_clear', 'simpl', 'intros', 'apply', 'intros', 'simpl', 'intros', 'inversion_clear', 'apply', 'auto', 'apply', 'apply', 'auto']",4,1,3,0,1,1
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,right_prefix,"['intros', 'generalize', 'elim', 'simpl', 'right', 'exists', 'auto', 'intros', 'inversion', 'left', 'apply', 'left', 'apply', 'auto', 'generalize', 'simple', 'left', 'apply', 'auto', 'simple', 'simple', 'intros', 'rewrite', 'right', 'exists', 'auto']",2,0,1,1,3,2
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,desc_prefix,"['intros', 'inversion', 'generalize', 'simple', 'cut', 'auto', 'intro', 'generalize', 'simple', 'simple', 'intros', 'rewrite', 'auto', 'discriminate', 'generalize', 'simple', 'intros', 'rewrite', 'auto']",1,0,0,2,0,1
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,desc_tail,"['intro', 'apply', 'intros', 'inversion', 'cut', 'auto', 'intro', 'generalize', 'intro', 'generalize', 'simple', 'intros', 'generalize', 'simple', 'intros', 'generalize', 'rewrite', 'rewrite', 'intro', 'apply', 'auto', 'intros', 'inversion', 'generalize', 'intro', 'elim', 'generalize', 'generalize', 'simple', 'intro', 'generalize', 'intro', 'generalize', 'intro', 'apply', 'auto', 'apply', 'generalize', 'rewrite', 'intro', 'generalize', 'simple', 'intros', 'generalize', 'generalize', 'intro', 'generalize', 'rewrite', 'intro', 'generalize', 'simple', 'intros', 'rewrite', 'rewrite', 'auto']",4,0,2,3,2,2
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,dist_aux,"['intros', 'elim', 'intros', 'cut', 'auto', 'intro', 'generalize', 'simple', 'intros', 'rewrite', 'rewrite', 'split', 'apply', 'intros', 'cut', 'auto', 'intros', 'generalize', 'simple', 'simple', 'intros', 'rewrite', 'rewrite', 'split', 'apply', 'apply', 'simple', 'intros', 'rewrite', 'rewrite', 'split', 'apply', 'apply', 'do', 'intros', 'do', 'generalize', 'apply', 'intro', 'generalize', 'simple', 'simple', 'split', 'apply', 'auto', 'apply', 'do', 'generalize', 'apply', 'simpl', 'split', 'generalize', 'simple', 'simple', 'auto', 'apply', 'do', 'generalize', 'simple', 'generalize', 'simple', 'intro', 'generalize', 'simple', 'intros', 'generalize', 'simple', 'intros', 'rewrite', 'rewrite', 'generalize', 'generalize', 'intro', 'rewrite', 'intro', 'generalize', 'simple', 'split', 'auto', 'generalize', 'rewrite', 'intro', 'apply', 'auto']",4,1,3,3,3,3
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,dist_Desc_concat,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,desc_end,"['intros', 'case', 'simpl', 'simple', 'intros', 'inversion', 'auto', 'inversion', 'simple', 'generalize', 'intros', 'rewrite', 'intros', 'generalize', 'intro', 'inversion', 'apply', 'auto', 'inversion']",3,1,1,1,0,2
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,ltl_unit,"['intro', 'case', 'intros', 'apply', 'simpl', 'intros', 'inversion_clear', 'apply', 'auto', 'inversion_clear']",2,2,1,0,0,1
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,acc_app,"['intros', 'apply', 'auto', 'unfold', 'simpl', 'auto']",1,2,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/Relation_Operators_compat.json,wf_lex_exp,"['unfold', 'simple', 'intros', 'apply', 'simple', 'unfold', 'simpl', 'apply', 'intros', 'inversion_clear', 'intro', 'generalize', 'intros', 'apply', 'intro', 'intros', 'intros', 'generalize', 'simple', 'intro', 'apply', 'simple', 'intro', 'simple', 'clear', 'intro', 'generalize', 'clear', 'rewrite', 'apply', 'intros', 'generalize', 'intros', 'generalize', 'clear', 'rewrite', 'intro', 'apply', 'simple', 'unfold', 'simpl', 'intros', 'intros', 'apply', 'auto', 'intros', 'generalize', 'simple', 'intros', 'generalize', 'intros', 'generalize', 'rewrite', 'intro', 'generalize', 'intros', 'generalize', 'intro', 'generalize', 'simple', 'intros', 'generalize', 'intro', 'generalize', 'generalize', 'intros', 'generalize', 'intro', 'apply', 'simple', 'unfold', 'simpl', 'intros', 'apply', 'auto']",6,4,2,1,1,1
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,eqA_A0,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,plusA_eqA_comp_l,"['intros', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,plusA_eqA_comp_r,"['intros', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,eqA0_left,"['intros', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,eqA0_right,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,invA0,"['apply', 'auto', 'apply', 'auto']",0,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,invA0_comp,"['intros', 'apply', 'apply', 'auto', 'apply', 'auto', 'apply', 'apply', 'auto']",1,0,2,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,invA0_inv,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,multA_eqA_comp_l,"['intros', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,multA_eqA_comp_r,"['intros', 'auto']",0,0,0,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,multA_dist_r,"['intros', 'apply', 'auto', 'apply', 'auto']",1,0,1,0,1,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,multA_A0_r,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,multA_A1_r,"['intros', 'apply', 'auto']",1,0,1,0,0,0
/mnt/cisk/zmq/dataset/data/buchberger/moreCoefStructure.json,multA_invA_com_l,"['intros', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply', 'auto', 'apply']",1,0,1,0,1,0
